APPLICATION_ID,PROJECT_TITLE,IC_NAME,FY,TOTAL_COST,domain,domain_label,topic,topic_label,subtopic,subtopic_label,umap_x,umap_y
11063630,"An integrative approach to disease gene discovery combining genetic variation, gene expression, and epigenetics.",NATIONAL HUMAN GENOME RESEARCH INSTITUTE,2024.0,249000.0,1,Clinical Trials & Prevention,5,Clinical Trials & Prevention > Minority Health,20,Clinical Research &  > Clinica... > Clinical Research,-11.145942,3.3589165
9040929,Mechanisms of Fatty Acid Control of Feeding Behavior,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,2016.0,328425.0,6,Molecular Biology & Genomics,31,Molecular Biology & Genomics > Substance Abuse,120,Genetics & Neuroscie > Neurosc... > Genetics,-4.1078253,3.2351553
9720852,Expanding the Click City: Tobacco Prevention Program to Include E-cigarettes and Other Novel Tobacco Products,NATIONAL INSTITUTE ON DRUG ABUSE,2019.0,767470.0,2,Behavioral & Social Science,9,Behavioral & Social Science > Substance Abuse,35,Clinical Research &  > Clinica... > Clinical Research,-9.180853,1.1920598
7830443,Innovative mouse model to study parathyroids and an application to human disease,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,2009.0,499369.0,4,Rare Diseases & Genomics,22,Rare Diseases & Genomics > Nutrition,86,Genetics & Neuroscie > Genetic... > Neurosciences,-5.3261056,6.339
8264968,Medium Spiny Neuron Excitability and Motivation,NATIONAL INSTITUTE OF MENTAL HEALTH,2012.0,400000.0,9,Cancer Biology & Oncology,49,Cancer Biology & Oncology > Mental Health,184,Genetics & Neuroscie > Genetic... > Genetics,-6.3321033,7.213093
6733125,Nuclear Receptors: Orphan Brothers,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,2004.0,17500.0,1,Clinical Trials & Prevention,2,Clinical Trials & Prevention > Aging,6,Clinical Research &  > Cancer... > Cancer,-11.095765,5.0639873
9679472,Analysis of BRCA1 Recombination Functions,NATIONAL CANCER INSTITUTE,2019.0,318839.0,4,Rare Diseases & Genomics,20,Rare Diseases & Genomics > Digestive Diseases,77,Genetics & Neuroscie > Genetic... > Genetics,-4.9442186,4.1920586
6702540,Nicotinic Modulation of the Mesoaccumbens DA System,NATIONAL INSTITUTE ON DRUG ABUSE,2004.0,381250.0,5,Neuroscience & Behavior,25,Neuroscience & Behavior > Neurosciences**,96,Neurosciences & Beha > Neurosc... > Neurosciences,-4.108418,5.7083483
10084621,The Discovery of Novel Metabolic Pathways for the Biosynthesis and Degradation of Complex Carbohydrates within the Human Gut Microbiome,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,2021.0,346488.0,9,Cancer Biology & Oncology,52,Cancer Biology & Oncology > Emerging Infectious Diseases,198,Genetics & Neuroscie > Genetic... > Genetics,-6.031511,5.9070506
6851807,Spaced Retrieval/Cognitive Intervention/Brain Injury,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH &HUMAN DEVELOPMENT,2005.0,68259.0,1,Clinical Trials & Prevention,4,Clinical Trials & Prevention > Brain Disorders,14,Clinical Research &  > Clinica... > Clinical Research,-9.468638,2.2750642
9360487,High Content Screening using 3-D Models of Ovarian Cancer,NATIONAL CENTER FOR ADVANCING TRANSLATIONAL SCIENCES,2016.0,37474.0,10,Bioengineering & Technology,55,Bioengineering & Technology > Networking and Information Techn...,208,Bioengineering & Bio > Genetic... > Biotechnology,-10.239447,4.4281373
10223588,Dynamics of Axonal Autophagy in Neurons,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,2021.0,422519.0,4,Rare Diseases & Genomics,20,Rare Diseases & Genomics > Digestive Diseases,77,Genetics & Neuroscie > Genetic... > Genetics,-4.5400105,4.838482
8061860,Enhanced Engraftment with Fucosylation of Cord Blood & Mesenchymal Stem Cells,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",2011.0,290908.0,6,Molecular Biology & Genomics,35,Molecular Biology & Genomics > Bioengineering,136,Genetics & Neuroscie > Bioengi... > Bioengineering,-7.1459107,4.2449985
8701574,Biogenesis of Melanosomes,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,2014.0,169500.0,3,Genetics & Biotechnology,15,Genetics & Biotechnology > Human Genome,58,Genetics & Neuroscie > Genetic... > Genetics,-8.54087,5.339586
8858628,Functional outcomes of inflammatory bowel disease associated variants,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,2015.0,362138.0,9,Cancer Biology & Oncology,54,Cancer Biology & Oncology > Human Genome,203,Genetics & Neuroscie > Genetic... > Genetics,-6.552533,5.902711
7394350,Generation of a genome-wide DNAse hypersensitive library,NATIONAL HUMAN GENOME RESEARCH INSTITUTE,2008.0,270000.0,10,Bioengineering & Technology,60,Bioengineering & Technology > Nanotechnology,230,Bioengineering & Bio > Bioengi... > Bioengineering,-7.0583115,4.885727
10045614,Electronic cigarette use inside of vehicles and associated secondhand and thirdhand exposures,NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES,2020.0,439844.0,2,Behavioral & Social Science,9,Behavioral & Social Science > Substance Abuse,36,Clinical Research &  > Clinica... > Clinical Research,-8.800868,0.7763286
6137347,CANCER CENTER SUPPORT GRANT,NATIONAL CANCER INSTITUTE,2000.0,5875531.0,1,Clinical Trials & Prevention,6,Clinical Trials & Prevention > Clinical Trials and Supportive A...,24,Clinical Research &  > Clinica... > Clinical Research,-10.714103,4.494895
7119560,Training in HIV Translational Research,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,2006.0,255098.0,1,Clinical Trials & Prevention,5,Clinical Trials & Prevention > Minority Health,20,Clinical Research &  > Clinica... > Clinical Research,-11.399147,3.449776
7646515,Cognitive Correlates of Childhood Anxiety Disorders,NATIONAL INSTITUTE OF MENTAL HEALTH,2009.0,178415.0,5,Neuroscience & Behavior,30,Neuroscience & Behavior > Serious Mental Illness,116,Neurosciences & Beha > Clinica... > Clinical Research,-6.912844,1.3070544
7115728,Study of positive selection in yeast,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,2006.0,50428.0,7,Infectious Disease & Immunology,38,Infectious Disease & Immunology > Regenerative Medicine,150,Genetics & Biotechno > Genetic... > Genetics,-6.933967,5.592004
8141311,Effect of Bacteria and Mechanical Loading on Degradation of the Composite-Tooth I,NATIONAL INSTITUTE OF DENTAL & CRANIOFACIAL RESEARCH,2011.0,363598.0,6,Molecular Biology & Genomics,35,Molecular Biology & Genomics > Bioengineering,137,Genetics & Neuroscie > Bioengi... > Bioengineering,-7.1381927,4.1156597
10479471,2/2 REPRIEVE Extension for Trial Completion,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",2023.0,1243585.0,10,Bioengineering & Technology,55,Bioengineering & Technology > Networking and Information Techn...,210,Bioengineering & Bio > Genetic... > Clinical Research,-10.300411,3.8049889
6928895,Genetic Analysis of Convergent Extension in Zebrafish,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,2004.0,125001.0,3,Genetics & Biotechnology,18,Genetics & Biotechnology > Basic Behavioral and Social Science,70,Genetics & Neuroscie > Neurosc... > Neurosciences,-4.793309,5.1302876
8626438,Model of Timothy Syndrome to Screen Drugs with Induced Pluripotent Stem Cells,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",2014.0,244021.0,3,Genetics & Biotechnology,15,Genetics & Biotechnology > Human Genome,57,Genetics & Neuroscie > Genetic... > Genetics,-4.78472,6.292528
8209241,Cloning & Functional Studies of  Deafness Mutations,NATIONAL INSTITUTE ON DEAFNESS AND OTHER COMMUNICATION DISORDERS,2012.0,543285.0,7,Infectious Disease & Immunology,38,Infectious Disease & Immunology > Regenerative Medicine,149,Genetics & Biotechno > Genetic... > Genetics,-6.1362877,4.5423775
8471688,Nitric Oxide in Bladder Neural-Epithelial Signaling,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,2013.0,296862.0,4,Rare Diseases & Genomics,19,Rare Diseases & Genomics > Stem Cell Research,74,Genetics & Neuroscie > Genetic... > Genetics,-4.3491955,3.8937726
6187054,CONTROL OF EXCITABILITY IN NEUROMUSCULAR SYSTEMS,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,2000.0,349468.0,7,Infectious Disease & Immunology,40,Infectious Disease & Immunology > Bioengineering,158,Genetics & Biotechno > Bioengi... > Genetics,-6.7377834,5.4502897
8333418,Model-Based Image Enhancement for the Visually Impaired,NATIONAL EYE INSTITUTE,2012.0,460944.0,2,Behavioral & Social Science,9,Behavioral & Social Science > Substance Abuse,34,Clinical Research &  > Clinica... > Clinical Research,-7.3588386,2.4286723
6624829,PHYSICO-CHEMICAL ASPECTS OF RENAL TRANSPORT PROCESSES,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,2003.0,194756.0,5,Neuroscience & Behavior,25,Neuroscience & Behavior > Neurosciences**,95,Neurosciences & Beha > Neurosc... > Neurosciences,-5.3046336,4.493043
6180633,INITIATION OF TRANSCRIPTION BY T7 RNA POLYMERASE,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,2000.0,137169.0,4,Rare Diseases & Genomics,22,Rare Diseases & Genomics > Nutrition,85,Genetics & Neuroscie > Genetic... > Genetics,-6.182227,6.1649323
6093665,CENTER FOR AIDS RESEARCH,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,2000.0,1472088.0,1,Clinical Trials & Prevention,6,Clinical Trials & Prevention > Clinical Trials and Supportive A...,23,Clinical Research &  > Clinica... > Clinical Research,-10.803403,4.426609
6953861,Molecular Genetic Approaches in Atherosclerosis Research,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",2005.0,2561350.0,7,Infectious Disease & Immunology,37,Infectious Disease & Immunology > Clinical Research,144,Genetics & Biotechno > Genetic... > Clinical Research,-9.484947,4.5530787
10690721,Elucidating the role of pioneer factors in RPC developmental competence,NATIONAL EYE INSTITUTE,2023.0,47694.0,7,Infectious Disease & Immunology,39,Infectious Disease & Immunology > Dental/Oral and Craniofacial Dis...,152,Genetics & Biotechno > Genetic... > Genetics,-5.7893324,3.748424
7538349,Mutational Analysis of E. Coli Core RNA Polymerase,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,2009.0,451531.0,9,Cancer Biology & Oncology,52,Cancer Biology & Oncology > Emerging Infectious Diseases,196,Genetics & Neuroscie > Genetic... > Genetics,-7.035011,6.3518643
8463531,Novel Strategies to Identify GxE Contributions to MS Pathogenesis,NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES,2013.0,587939.0,2,Behavioral & Social Science,10,Behavioral & Social Science > Human Genome,38,Clinical Research &  > Clinica... > Clinical Research,-7.6402574,2.4221992
9040066,Mechanisms of regulation of ethanol intake by lateral habenula,NATIONAL INSTITUTE ON ALCOHOL ABUSE AND ALCOHOLISM,2016.0,336012.0,3,Genetics & Biotechnology,18,Genetics & Biotechnology > Basic Behavioral and Social Science,70,Genetics & Neuroscie > Neurosc... > Neurosciences,-5.4592676,2.2200267
6739867,"Adolescent Literacy: Classification, Mechanism, Outcome",EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH &HUMAN DEVELOPMENT,2004.0,830522.0,2,Behavioral & Social Science,12,Behavioral & Social Science > Patient Safety,45,Clinical Research &  > Clinica... > Clinical Research,-7.5867186,2.015232
7491091,LcrV Plague Vaccine with Altered Immune Modulatory Properties,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,2008.0,3835703.0,10,Bioengineering & Technology,58,Bioengineering & Technology > Vaccine Related,221,Bioengineering & Bio > Biotech... > Biotechnology,-8.043218,5.7896667
7216919,Cardiovascular Disease and Diabetic Nephropathy,NATIONAL CENTER FOR RESEARCH RESOURCES,2007.0,133839.0,10,Bioengineering & Technology,56,Bioengineering & Technology > Mental Health,211,Bioengineering & Bio > Clinica... > Clinical Research,-8.516725,2.2549407
8109062,Understanding neuronal and axonal degeneration in a murine model of human MS,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,2011.0,324844.0,3,Genetics & Biotechnology,13,Genetics & Biotechnology > Health Services,50,Genetics & Neuroscie > Clinica... > Clinical Research,-4.7713327,6.1216393
10558616,Restoration of Mitochondrial Function by Small-Molecule Iron Transporter in Friedreich’s Ataxia,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,2023.0,234750.0,3,Genetics & Biotechnology,14,Genetics & Biotechnology > Nanotechnology,54,Genetics & Neuroscie > Biotech... > Biotechnology,-4.0418854,6.902617
7938892,Validation study of atypical dynamic pupillary light reflex as a biomarker for au,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,2010.0,204525.0,2,Behavioral & Social Science,10,Behavioral & Social Science > Human Genome,37,Clinical Research &  > Clinica... > Clinical Research,-7.2698703,1.879115
8045428,"Normalization Model of Attention: Theory, Psychophysics, and Neuroimaging",NATIONAL EYE INSTITUTE,2011.0,358025.0,5,Neuroscience & Behavior,28,Neuroscience & Behavior > Genetics,107,Neurosciences & Beha > Neurosc... > Neurosciences,-6.2170606,1.5544335
8912555,TSC-mTOR on neuron development,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,2015.0,364301.0,7,Infectious Disease & Immunology,37,Infectious Disease & Immunology > Clinical Research,146,Genetics & Biotechno > Genetic... > Genetics,-9.030825,4.6916203
6725378,NEURAL CONTROL OF CARDIORESPIRATORY FUNCTION,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",2004.0,228750.0,2,Behavioral & Social Science,10,Behavioral & Social Science > Human Genome,39,Clinical Research &  > Clinica... > Clinical Research,-6.2171,2.5362298
9564139,The role of OPN5 in extraocular circadian photoentrainment in mammals,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,2018.0,369775.0,3,Genetics & Biotechnology,18,Genetics & Biotechnology > Basic Behavioral and Social Science,70,Genetics & Neuroscie > Neurosc... > Neurosciences,-4.766142,7.0381875
8935968,Neurotransmitter Absolute Concentration Determination with Diamond Electrode,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,2015.0,792464.0,3,Genetics & Biotechnology,14,Genetics & Biotechnology > Nanotechnology,54,Genetics & Neuroscie > Biotech... > Biotechnology,-7.9072895,4.7545447
7640665,NOVEL CELLULAR AND VIRAL TARGETS FOR ANTI-INFLUENZA VIRUS DRUGS,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,2009.0,1435679.0,10,Bioengineering & Technology,58,Bioengineering & Technology > Vaccine Related,222,Bioengineering & Bio > Biotech... > Biotechnology,-7.444759,4.9519005
6919913,Science of Family Involvement in Advanced Cancer Care,NATIONAL CANCER INSTITUTE,2005.0,144661.0,1,Clinical Trials & Prevention,4,Clinical Trials & Prevention > Brain Disorders,14,Clinical Research &  > Clinica... > Clinical Research,-11.793149,4.188768
10565858,Heat Shock Factor mediates actin phosphorylation in tissue integrity and age,NATIONAL INSTITUTE ON AGING,2023.0,332100.0,9,Cancer Biology & Oncology,51,Cancer Biology & Oncology > Cardiovascular,191,Genetics & Neuroscie > Genetic... > Genetics,-6.659163,6.7447867
7235318,Growth Hormone Regulation of SH2-B,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,2007.0,348265.0,7,Infectious Disease & Immunology,42,Infectious Disease & Immunology > Biodefense,166,Genetics & Biotechno > Genetic... > Genetics,-4.5534315,4.5274415
6533265,Role of Integrins in Pulmonary Fibrosis,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",2002.0,133099.0,4,Rare Diseases & Genomics,22,Rare Diseases & Genomics > Nutrition,86,Genetics & Neuroscie > Genetic... > Neurosciences,-5.4964647,5.8053083
6534010,DFCI-BIDMC-CH CENTER FOR AIDS RESEARCH,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,2002.0,1545655.0,1,Clinical Trials & Prevention,3,Clinical Trials & Prevention > Social Determinants of Health,11,Clinical Research &  > Clinica... > Clinical Research,-10.506761,4.4766536
10713673,Heterogeneous Directed Hydrogenation of Arenes and Olefins with Chemo- and Stereoselectivity,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,2023.0,373827.0,10,Bioengineering & Technology,60,Bioengineering & Technology > Nanotechnology,229,Bioengineering & Bio > Bioengi... > Cancer,-7.8454533,5.973369
8442605,Colorectal Cancer Prevention Through Thyroid Hormone Targets,NATIONAL CANCER INSTITUTE,2013.0,30060.0,6,Molecular Biology & Genomics,33,Molecular Biology & Genomics > Genetics,128,Genetics & Neuroscie > Genetic... > Genetics,-4.5529904,2.8782396
6639266,Supplementing Relaxation &Music for Postoperative Pain,NATIONAL INSTITUTE OF NURSING RESEARCH,2003.0,481947.0,2,Behavioral & Social Science,8,Behavioral & Social Science > Comparative Effectiveness Research,29,Clinical Research &  > Clinica... > Clinical Research,-8.222956,0.337325
8254376,Summer Endocrine Research Training Program,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,2012.0,28537.0,1,Clinical Trials & Prevention,5,Clinical Trials & Prevention > Minority Health,19,Clinical Research &  > Clinica... > Clinical Research,-11.59423,3.464793
6847780,Breast Cancer Etiology,NATIONAL CANCER INSTITUTE,2004.0,372448.0,6,Molecular Biology & Genomics,32,Molecular Biology & Genomics > Heart Disease,125,Genetics & Neuroscie > Genetic... > Genetics,-5.389428,3.457662
7091572,"Adolescent Anabolic Steroids, GABA and Aggression",NATIONAL INSTITUTE ON DRUG ABUSE,2005.0,23522.0,8,Clinical & Translational Research,44,Clinical & Translational Research > Genetics,169,Clinical Research &  > Genetic... > Biotechnology,-12.169476,7.362828
9814812,LPS Signaling in Macrophages: The Roll of Toll,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,2018.0,777606.0,6,Molecular Biology & Genomics,33,Molecular Biology & Genomics > Genetics,130,Genetics & Neuroscie > Genetic... > Genetics,-4.6382585,3.866197
9951838,Characterizing the biological function and therapeutic potential of mitochondrial NADP(H),NATIONAL CANCER INSTITUTE,2020.0,119836.0,6,Molecular Biology & Genomics,33,Molecular Biology & Genomics > Genetics,129,Genetics & Neuroscie > Genetic... > Clinical Research,-4.6384172,3.668383
7881594,"Force, Conformation & Affinity in VLA-4 and LFA-1 Adhesion","NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",2010.0,491421.0,6,Molecular Biology & Genomics,33,Molecular Biology & Genomics > Genetics,127,Genetics & Neuroscie > Genetic... > Genetics,-5.118866,4.658118
6824093,Role of ERK5 recruitment into a mAKAP-signaling complex,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",2005.0,43976.0,4,Rare Diseases & Genomics,20,Rare Diseases & Genomics > Digestive Diseases,79,Genetics & Neuroscie > Genetic... > Genetics,-5.1445084,4.8029437
8900156,Research and Development of a Novel System to Produce Polysaccharide Conjugate Va,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,2015.0,412657.0,8,Clinical & Translational Research,48,Clinical & Translational Research > Clinical Trials and Supportive A...,182,Clinical Research &  > Clinica... > Prevention,-12.0356045,7.2052917
