APPLICATION_ID,CORE_PROJECT_NUM,topic,topic_label,IC_NAME,FISCAL_YEAR
2745555,R01HD026339,26,Genetics | Biotechnology | Neurosciences,HD,2000
10241644,R56HL150186,22,Clinical Research | Genetics | Prevention,HL,2020
10241705,R56DE029195,67,Clinical Research | Prevention | Neurosciences,DE,2020
10241777,R56HL153507,46,Clinical Research | Prevention | Neurosciences,HL,2020
10241778,R56HL153178,8,Biotechnology | Cancer | Bioengineering,HL,2020
10242451,U24CA224020,85,Clinical Research | Prevention | Behavioral and Social Science,CA,2020
10243460,P30CA082103,31,Clinical Research | Prevention | Clinical Trials and Supportive Activities,CA,2020
10243739,P30CA043703,31,Clinical Research | Prevention | Clinical Trials and Supportive Activities,CA,2020
10244517,P30CA069533,31,Clinical Research | Prevention | Clinical Trials and Supportive Activities,CA,2020
10244740,75N93020C00021,71,Biotechnology | Infectious Diseases | Prevention,AI,2020
10244744,75N93020C00022,72,Infectious Diseases | Emerging Infectious Diseases | Biodefense,AI,2020
10249430,R01DK124581,88,Clinical Research | Prevention | Genetics,DK,2020
10251388,R00MH118423,70,Genetics | Cancer | Biotechnology,MH,2020
10252281,U2CCA233262,8,Biotechnology | Cancer | Bioengineering,CA,2020
10252512,U01DK108300,15,Clinical Research | Clinical Trials | Prevention,DK,2020
10253180,R61AT010806,76,Clinical Research | Prevention | Genetics,AT,2020
10253251,U01CA196386,15,Clinical Research | Clinical Trials | Prevention,CA,2020
10255878,R56AR051749,81,Genetics | Cancer | Infectious Diseases,AR,2020
10256901,P30CA015704,31,Clinical Research | Prevention | Clinical Trials and Supportive Activities,CA,2020
10260148,R01EY025790,16,Genetics | Neurosciences | Cancer,EY,2020
10263633,R01DC015465,25,Clinical Research | Behavioral and Social Science | Neurosciences,DC,2020
10265726,R01HD088448,90,Clinical Research | Behavioral and Social Science | Prevention,HD,2020
10266211,R56HL152167,49,Genetics | Neurosciences | Cancer,HL,2020
10267028,275201400003I,21,Clinical Research | Prevention | Pediatric,HD,2020
10267319,R01HG005115,96,Biotechnology | Bioengineering | Genetics,HG,2020
10268032,U24NS107322,85,Clinical Research | Prevention | Behavioral and Social Science,NS,2020
10268155,F32HD089623,48,Bioengineering | Biotechnology | Neurosciences,HD,2020
10268398,272201800011I,72,Infectious Diseases | Emerging Infectious Diseases | Biodefense,AI,2020
10269300,261201700014I,72,Infectious Diseases | Emerging Infectious Diseases | Biodefense,CA,2020
10269531,75N93020C00016,72,Infectious Diseases | Emerging Infectious Diseases | Biodefense,AI,2020
10269621,75N93020C00052,72,Infectious Diseases | Emerging Infectious Diseases | Biodefense,AI,2020
10269888,F32HD098763,67,Clinical Research | Prevention | Neurosciences,HD,2020
10272804,261201800016I,86,Bioengineering | Clinical Research | Cancer,CA,2020
10274086,75N91020C00023,44,Genetics | Bioengineering | Human Genome,CA,2020
10274145,75N91020C00038,21,Clinical Research | Prevention | Pediatric,CA,2020
10281351,75N91019D00024,44,Genetics | Bioengineering | Human Genome,CA,2020
10281503,APC20007001,15,Clinical Research | Clinical Trials | Prevention,CA,2020
10281652,273201800005I,15,Clinical Research | Clinical Trials | Prevention,ES,2020
10285638,ACN20002001,87,Genetics | Neurosciences | Biotechnology,CA,2020
10286851,271201800019I,15,Clinical Research | Clinical Trials | Prevention,DA,2020
10287524,75N95019C00042,72,Infectious Diseases | Emerging Infectious Diseases | Biodefense,DA,2020
10291046,75N92019D00018,14,Clinical Research | Prevention | Clinical Trials,HL,2020
9624445,R01MH108793,38,Clinical Research | Behavioral and Social Science | Pediatric,MH,2020
9629952,R21AI133445,81,Genetics | Cancer | Infectious Diseases,AI,2020
9691496,R01NR016209,5,Clinical Research | Behavioral and Social Science | Prevention,NR,2020
9698320,R01CA227073,83,Bioengineering | Biotechnology | Cancer,CA,2020
9703529,,32,Clinical Research | Prevention | Cancer,AT,2020
9706914,R01HD081720,4,Neurosciences | Behavioral and Social Science | Basic Behavioral and Social Science,HD,2020
9719812,R01DA042985,67,Clinical Research | Prevention | Neurosciences,DA,2020
9729528,R01AR069010,27,Neurosciences | Genetics | Clinical Research,AR,2020
9733026,R01HD087089,37,Neurosciences | Behavioral and Social Science | Basic Behavioral and Social Science,HD,2020
9742999,R01HD082200,38,Clinical Research | Behavioral and Social Science | Pediatric,HD,2020
9744410,R01AG056478,73,Neurosciences | Brain Disorders | Behavioral and Social Science,AG,2020
9753023,DP1HD091948,37,Neurosciences | Behavioral and Social Science | Basic Behavioral and Social Science,HD,2020
9757751,R01DA038261,67,Clinical Research | Prevention | Neurosciences,DA,2020
9762005,R01CA193213,10,Cancer | Genetics | Rare Diseases,CA,2020
9767839,R01HD089866,42,Clinical Research | Behavioral and Social Science | Prevention,HD,2020
9771293,P50AR070600,67,Clinical Research | Prevention | Neurosciences,AR,2020
9803213,R01NS112935,52,Genetics | Neurosciences | Brain Disorders,NS,2020
9806867,K22CA241290,6,Genetics | Cancer | Neurosciences,CA,2020
9812834,R01AI128756,49,Genetics | Neurosciences | Cancer,AI,2020
9813559,R01MH114994,27,Neurosciences | Genetics | Clinical Research,MH,2020
9815423,R01AI134693,41,Genetics | Biotechnology | Infectious Diseases,AI,2020
9815956,R01AI134808,67,Clinical Research | Prevention | Neurosciences,AI,2020
9816620,R01DA039137,66,Clinical Research | Behavioral and Social Science | Health Services,DA,2020
9816904,R01EY006855,8,Biotechnology | Cancer | Bioengineering,EY,2020
9817630,R01HL130253,16,Genetics | Neurosciences | Cancer,HL,2020
9820688,F31DE027872,75,Genetics | Neurosciences | Clinical Research,DE,2020
9821182,R01AI121394,17,Neurosciences | Genetics | Brain Disorders,AI,2020
9821190,R01AI130307,27,Neurosciences | Genetics | Clinical Research,AI,2020
9821264,R37GM058800,51,Genetics | Biotechnology | Human Genome,GM,2020
9821672,K22AI141680,16,Genetics | Neurosciences | Cancer,AI,2020
9821732,UM1AI069422,85,Clinical Research | Prevention | Behavioral and Social Science,AI,2020
9821740,R01MH112829,95,Clinical Research | Behavioral and Social Science | Prevention,MH,2020
9822971,R01DC015828,4,Neurosciences | Behavioral and Social Science | Basic Behavioral and Social Science,DC,2020
9823861,R03AI142553,96,Biotechnology | Bioengineering | Genetics,AI,2020
9823872,R01DC017425,25,Clinical Research | Behavioral and Social Science | Neurosciences,DC,2020
9823878,R33DC015062,2,Clinical Research | Behavioral and Social Science | Prevention,DC,2020
9824476,R01MD012564,88,Clinical Research | Prevention | Genetics,MD,2020
9824678,R34HL145442,90,Clinical Research | Behavioral and Social Science | Prevention,HL,2020
9825383,R01CA202245,84,Genetics | Infectious Diseases | Cancer,CA,2020
9825491,R01AG003376,4,Neurosciences | Behavioral and Social Science | Basic Behavioral and Social Science,AG,2020
9825493,UM1AI069463,76,Clinical Research | Prevention | Genetics,AI,2020
9825506,R01AI131648,7,Genetics | Cancer | Infectious Diseases,AI,2020
9827526,R01AI129945,11,Neurosciences | Genetics | Brain Disorders,AI,2020
9827562,R37CA222563,75,Genetics | Neurosciences | Clinical Research,CA,2020
9827572,K12HD068372,85,Clinical Research | Prevention | Behavioral and Social Science,HD,2020
9828040,R01AI042767,76,Clinical Research | Prevention | Genetics,AI,2020
9828052,UM1AI069518,63,Clinical Research | Behavioral and Social Science | Prevention,AI,2020
9828101,R01MH118240,0,Genetics | Biotechnology | Neurosciences,MH,2020
9828103,K23NS096222,28,Clinical Research | Prevention | Genetics,NS,2020
9828529,R01CA055248,57,Genetics | Biotechnology | Neurosciences,CA,2020
9828552,R00CA212290,70,Genetics | Cancer | Biotechnology,CA,2020
9828614,R01AI131723,69,Genetics | Human Genome | Biotechnology,AI,2020
9828620,R01CA212382,18,Bioengineering | Clinical Research | Neurosciences,CA,2020
9828649,R01MH116038,18,Bioengineering | Clinical Research | Neurosciences,MH,2020
9828786,R01MH118488,2,Clinical Research | Behavioral and Social Science | Prevention,MH,2020
9828791,R24NS104161,17,Neurosciences | Genetics | Brain Disorders,NS,2020
9829083,R01CA200575,27,Neurosciences | Genetics | Clinical Research,CA,2020
9829099,R01CA204949,70,Genetics | Cancer | Biotechnology,CA,2020
9829101,R21DC016030,23,Behavioral and Social Science | Neurosciences | Clinical Research,DC,2020
9829371,R61HD099995,69,Genetics | Human Genome | Biotechnology,HD,2020
9829529,R33AI127635,1,Biotechnology | Cancer | Infectious Diseases,AI,2020
9829573,K01ES028750,38,Clinical Research | Behavioral and Social Science | Pediatric,ES,2020
9829577,R01GM067626,64,Genetics | Infectious Diseases | Biotechnology,GM,2020
9829580,R01MH112357,37,Neurosciences | Behavioral and Social Science | Basic Behavioral and Social Science,MH,2020
9829585,R01MH107229,58,Genetics | Neurosciences | Biotechnology,MH,2020
9829586,R37NS057553,65,Genetics | Biotechnology | Neurosciences,NS,2020
9830004,R01AI116603,61,Genetics | Cancer | Rare Diseases,AI,2020
9830052,R01DK107650,99,Genetics | Neurosciences | Cancer,DK,2020
9830067,R01ES026138,51,Genetics | Biotechnology | Human Genome,ES,2020
9830079,R25MH109172,77,Clinical Research | Behavioral and Social Science | Prevention,MH,2020
9830503,F30CA236370,0,Genetics | Biotechnology | Neurosciences,CA,2020
9830510,R01DK113272,18,Bioengineering | Clinical Research | Neurosciences,DK,2020
9830580,R01AI136992,62,Infectious Diseases | Biotechnology | Prevention,AI,2020
9830582,R21AI138129,87,Genetics | Neurosciences | Biotechnology,AI,2020
9830606,R01CA213371,7,Genetics | Cancer | Infectious Diseases,CA,2020
9830701,R01NS104917,4,Neurosciences | Behavioral and Social Science | Basic Behavioral and Social Science,NS,2020
9831051,F32NR018367,94,Clinical Research | Prevention | Clinical Trials and Supportive Activities,NR,2020
9831087,R01ES027574,16,Genetics | Neurosciences | Cancer,ES,2020
9831123,R01AI137248,57,Genetics | Biotechnology | Neurosciences,AI,2020
9831133,R01CA095039,43,Neurosciences | Clinical Research | Brain Disorders,CA,2020
9831589,K43TW011415,61,Genetics | Cancer | Rare Diseases,TW,2020
9831610,R21AI143454,62,Infectious Diseases | Biotechnology | Prevention,AI,2020
9831632,R01DC014997,18,Bioengineering | Clinical Research | Neurosciences,DC,2020
9831650,R01NS106901,49,Genetics | Neurosciences | Cancer,NS,2020
9831652,R01NS104776,92,Neurosciences | Behavioral and Social Science | Brain Disorders,NS,2020
9832195,R01EB024525,48,Bioengineering | Biotechnology | Neurosciences,EB,2020
9832653,R21AI142126,62,Infectious Diseases | Biotechnology | Prevention,AI,2020
9832655,R01CA225647,95,Clinical Research | Behavioral and Social Science | Prevention,CA,2020
9832661,R01AI140891,65,Genetics | Biotechnology | Neurosciences,AI,2020
9833436,F31CA235893,57,Genetics | Biotechnology | Neurosciences,CA,2020
9833498,R01CA196266,7,Genetics | Cancer | Infectious Diseases,CA,2020
9833514,R01CA226898,69,Genetics | Human Genome | Biotechnology,CA,2020
9833526,R21ES030307,69,Genetics | Human Genome | Biotechnology,ES,2020
9833529,R01HD083952,78,Neurosciences | Genetics | Brain Disorders,HD,2020
9834872,R01CA217180,10,Cancer | Genetics | Rare Diseases,CA,2020
9836609,F31CA236506,11,Neurosciences | Genetics | Brain Disorders,CA,2020
9836797,R01AI136962,81,Genetics | Cancer | Infectious Diseases,AI,2020
9836886,R01HL135022,78,Neurosciences | Genetics | Brain Disorders,HL,2020
9837415,R01AI137424,62,Infectious Diseases | Biotechnology | Prevention,AI,2020
9837435,R01DK111930,22,Clinical Research | Genetics | Prevention,DK,2020
9837446,R01GM086912,64,Genetics | Infectious Diseases | Biotechnology,GM,2020
9837462,R01HL134373,78,Neurosciences | Genetics | Brain Disorders,HL,2020
9837489,R01MH114753,28,Clinical Research | Prevention | Genetics,MH,2020
9838143,K08AI128745,7,Genetics | Cancer | Infectious Diseases,AI,2020
9838156,R01CA215240,39,Clinical Research | Neurosciences | Prevention,CA,2020
9838160,R01CA225701,67,Clinical Research | Prevention | Neurosciences,CA,2020
9838266,R01HL134840,22,Clinical Research | Genetics | Prevention,HL,2020
9838275,R01NS099068,69,Genetics | Human Genome | Biotechnology,NS,2020
9838720,R01AI136529,61,Genetics | Cancer | Rare Diseases,AI,2020
9838729,R01CA215518,81,Genetics | Cancer | Infectious Diseases,CA,2020
9838809,K22HL131694,27,Neurosciences | Genetics | Clinical Research,HL,2020
9839379,K08HL140105,67,Clinical Research | Prevention | Neurosciences,HL,2020
9839426,R01HL135846,7,Genetics | Cancer | Infectious Diseases,HL,2020
9839476,K23AI123595,26,Genetics | Biotechnology | Neurosciences,AI,2020
9839480,R01AI137329,1,Biotechnology | Cancer | Infectious Diseases,AI,2020
9839644,R25HL096260,77,Clinical Research | Behavioral and Social Science | Prevention,HL,2020
9839657,R01HL139656,97,Bioengineering | Biotechnology | Cancer,HL,2020
9839659,R01HL144706,18,Bioengineering | Clinical Research | Neurosciences,HL,2020
9840444,R01CA203023,22,Clinical Research | Genetics | Prevention,CA,2020
9840480,R01GM126124,20,Genetics | Biotechnology | Neurosciences,GM,2020
9840495,U01HL120338,94,Clinical Research | Prevention | Clinical Trials and Supportive Activities,HL,2020
9840881,R01CA194042,6,Genetics | Cancer | Neurosciences,CA,2020
9840932,R01MH104559,43,Neurosciences | Clinical Research | Brain Disorders,MH,2020
9840945,F30NS096876,73,Neurosciences | Brain Disorders | Behavioral and Social Science,NS,2020
9841299,R01AI126742,84,Genetics | Infectious Diseases | Cancer,AI,2020
9841337,K24AG046373,34,Clinical Research | Behavioral and Social Science | Neurosciences,AG,2020
9841391,K08DK110335,75,Genetics | Neurosciences | Clinical Research,DK,2020
9841434,R35HL139854,17,Neurosciences | Genetics | Brain Disorders,HL,2020
9841447,R01HL145152,6,Genetics | Cancer | Neurosciences,HL,2020
9841467,R21NS109687,10,Cancer | Genetics | Rare Diseases,NS,2020
9841738,R01MD010614,2,Clinical Research | Behavioral and Social Science | Prevention,MD,2020
9841892,R01AI144119,67,Clinical Research | Prevention | Neurosciences,AI,2020
9841917,R01CA216579,39,Clinical Research | Neurosciences | Prevention,CA,2020
9841926,T32CA233419,31,Clinical Research | Prevention | Clinical Trials and Supportive Activities,CA,2020
9841947,R35GM130183,61,Genetics | Cancer | Rare Diseases,GM,2020
9841948,R01GM127742,57,Genetics | Biotechnology | Neurosciences,GM,2020
9841977,R01HL136918,78,Neurosciences | Genetics | Brain Disorders,HL,2020
9842003,R01HL139686,73,Neurosciences | Brain Disorders | Behavioral and Social Science,HL,2020
9842527,R01EY026216,37,Neurosciences | Behavioral and Social Science | Basic Behavioral and Social Science,EY,2020
9842624,R01NS092339,49,Genetics | Neurosciences | Cancer,NS,2020
9842627,R01GM105958,65,Genetics | Biotechnology | Neurosciences,GM,2020
9842644,K01AI128005,62,Infectious Diseases | Biotechnology | Prevention,AI,2020
9842651,,31,Clinical Research | Prevention | Clinical Trials and Supportive Activities,CA,2020
9842655,R35GM130361,65,Genetics | Biotechnology | Neurosciences,GM,2020
9842663,R01AI139314,43,Neurosciences | Clinical Research | Brain Disorders,AI,2020
9842959,R01CA234575,41,Genetics | Biotechnology | Infectious Diseases,CA,2020
9843136,R21EY028066,43,Neurosciences | Clinical Research | Brain Disorders,EY,2020
9843140,R01EY028927,58,Genetics | Neurosciences | Biotechnology,EY,2020
9843150,R01GM126029,41,Genetics | Biotechnology | Infectious Diseases,GM,2020
9843518,R35HL135778,9,Genetics | Biotechnology | Cancer,HL,2020
9843521,R01NR017429,5,Clinical Research | Behavioral and Social Science | Prevention,NR,2020
9843531,K23NR017663,5,Clinical Research | Behavioral and Social Science | Prevention,NR,2020
9843538,R01NS065244,75,Genetics | Neurosciences | Clinical Research,NS,2020
9844006,R44OD020162,86,Bioengineering | Clinical Research | Cancer,OD,2020
9844076,R01NS093097,16,Genetics | Neurosciences | Cancer,NS,2020
9844085,R01NS102815,73,Neurosciences | Brain Disorders | Behavioral and Social Science,NS,2020
9844415,F30MH118804,43,Neurosciences | Clinical Research | Brain Disorders,MH,2020
9844490,R01HL135039,41,Genetics | Biotechnology | Infectious Diseases,HL,2020
9844493,R01NS106229,79,Genetics | Biotechnology | Neurosciences,NS,2020
9844502,K08HL138153,43,Neurosciences | Clinical Research | Brain Disorders,HL,2020
9844926,K24AI134990,46,Clinical Research | Prevention | Neurosciences,AI,2020
9845253,R01DA045604,93,Clinical Research | Behavioral and Social Science | Prevention,DA,2020
9845365,R21AI147933,66,Clinical Research | Behavioral and Social Science | Health Services,AI,2020
9845787,R01HL141470,53,Bioengineering | Clinical Research | Neurosciences,HL,2020
9846015,R01HL135093,43,Neurosciences | Clinical Research | Brain Disorders,HL,2020
9846219,R01DA039942,1,Biotechnology | Cancer | Infectious Diseases,DA,2020
